timestamp,device_id,power_kw,energy_kwh,voltage_v,current_a,frequency_hz,irradiance_w_m2,panel_temperature_c,state
2025-06-11T02:30:00,solar-inv-001,0.0,375.573,227.6,0.0,50.002,0.0,11.5,standby
2025-06-11T02:45:00,solar-inv-001,0.026,375.58,227.3,0.11,50.028,0.0,11.9,on
2025-06-11T03:00:00,solar-inv-001,0.022,375.585,232.4,0.09,49.969,0.0,13.3,on
2025-06-11T03:15:00,solar-inv-001,0.0,375.585,230.0,0.0,50.028,0.0,12.8,standby
2025-06-11T03:30:00,solar-inv-001,0.0,375.585,229.5,0.0,49.994,0.0,14.0,standby
2025-06-11T03:45:00,solar-inv-001,0.0,375.585,229.6,0.0,49.99,0.0,15.7,standby
2025-06-11T04:00:00,solar-inv-001,0.0,375.585,233.9,0.0,49.994,0.0,15.6,standby
2025-06-11T04:15:00,solar-inv-001,0.0,375.585,231.7,0.0,49.991,0.0,15.8,standby
2025-06-11T04:30:00,solar-inv-001,0.009,375.588,231.3,0.04,50.028,0.0,16.3,standby
2025-06-11T04:45:00,solar-inv-001,0.0,375.588,229.9,0.0,49.99,0.0,17.5,standby
2025-06-11T05:00:00,solar-inv-001,0.02,375.593,232.4,0.09,49.997,0.0,18.1,on
2025-06-11T05:15:00,solar-inv-001,0.025,375.599,231.2,0.11,49.989,0.0,19.0,on
2025-06-11T05:30:00,solar-inv-001,0.0,375.599,229.2,0.0,50.02,0.0,19.0,standby
2025-06-11T05:45:00,solar-inv-001,0.186,375.645,227.9,0.82,49.991,43.2,19.3,on
2025-06-11T06:00:00,solar-inv-001,0.463,375.761,227.1,2.04,49.947,93.2,22.2,on
2025-06-11T06:15:00,solar-inv-001,0.899,375.986,232.7,3.86,50.02,173.5,25.3,on
2025-06-11T06:30:00,solar-inv-001,1.002,376.236,227.8,4.4,50.002,199.8,28.0,on
2025-06-11T06:45:00,solar-inv-001,1.53,376.619,229.0,6.68,49.991,300.2,29.6,on
2025-06-11T07:00:00,solar-inv-001,1.745,377.055,230.1,7.58,49.982,347.2,33.1,on
2025-06-11T07:15:00,solar-inv-001,1.74,377.49,227.3,7.66,50.006,344.7,33.9,on
2025-06-11T07:30:00,solar-inv-001,2.314,378.069,232.6,9.95,50.006,461.8,36.5,on
2025-06-11T07:45:00,solar-inv-001,2.11,378.596,228.3,9.24,50.019,422.3,36.9,on
2025-06-11T08:00:00,solar-inv-001,2.237,379.155,228.1,9.81,49.968,449.7,39.2,on
2025-06-11T08:15:00,solar-inv-001,2.734,379.839,229.3,11.92,50.024,543.3,41.3,on
2025-06-11T08:30:00,solar-inv-001,2.842,380.549,230.6,12.32,50.005,568.8,42.6,on
2025-06-11T08:45:00,solar-inv-001,0.525,380.681,226.8,2.31,49.983,101.5,30.4,on
2025-06-11T09:00:00,solar-inv-001,1.445,381.042,227.2,6.36,50.0,280.2,35.5,on
2025-06-11T09:15:00,solar-inv-001,1.099,381.317,231.7,4.74,50.01,222.0,35.6,on
2025-06-11T09:30:00,solar-inv-001,3.302,382.142,229.1,14.41,50.02,652.2,47.1,on
2025-06-11T09:45:00,solar-inv-001,4.688,383.314,230.1,20.37,50.02,929.8,56.1,on
2025-06-11T10:00:00,solar-inv-001,3.173,384.107,231.8,13.69,50.029,632.9,48.2,on
2025-06-11T10:15:00,solar-inv-001,4.727,385.289,226.9,20.83,50.003,932.8,58.5,on
2025-06-11T10:30:00,solar-inv-001,3.936,386.273,231.3,17.02,49.972,783.8,52.3,on
2025-06-11T10:45:00,solar-inv-001,4.189,387.32,233.0,17.98,50.006,837.9,54.1,on
2025-06-11T11:00:00,solar-inv-001,5.461,388.686,230.6,23.68,50.032,1082.6,62.3,on
2025-06-11T11:15:00,solar-inv-001,4.427,389.792,229.9,19.26,49.987,876.7,55.3,on
2025-06-11T11:30:00,solar-inv-001,4.397,390.892,228.7,19.23,50.01,875.8,57.3,on
2025-06-11T11:45:00,solar-inv-001,4.675,392.06,231.0,20.24,49.979,929.1,57.0,on
2025-06-11T12:00:00,solar-inv-001,5.377,393.405,230.0,23.38,49.982,1071.0,61.9,on
2025-06-11T12:15:00,solar-inv-001,5.724,394.836,229.1,24.98,49.97,1136.3,64.2,on
2025-06-11T12:30:00,solar-inv-001,3.858,395.8,229.4,16.82,50.004,754.1,51.4,on
2025-06-11T12:45:00,solar-inv-001,3.666,396.717,231.2,15.86,49.997,723.6,49.0,on
2025-06-11T13:00:00,solar-inv-001,3.635,397.625,228.3,15.92,50.017,720.2,51.6,on
2025-06-11T13:15:00,solar-inv-001,5.177,398.92,229.8,22.53,49.998,1031.6,59.4,on
2025-06-11T13:30:00,solar-inv-001,5.551,400.307,230.5,24.08,50.029,1101.7,61.5,on
2025-06-11T13:45:00,solar-inv-001,4.974,401.551,230.9,21.54,50.003,982.7,58.7,on
2025-06-11T14:00:00,solar-inv-001,5.429,402.908,228.8,23.73,50.021,1079.5,61.6,on
2025-06-11T14:15:00,solar-inv-001,5.039,404.168,231.2,21.79,50.002,997.7,58.1,on
2025-06-11T14:30:00,solar-inv-001,3.351,405.006,229.4,14.61,49.966,666.8,48.5,on
2025-06-11T14:45:00,solar-inv-001,3.532,405.889,230.3,15.34,50.012,707.9,48.1,on
2025-06-11T15:00:00,solar-inv-001,1.876,406.358,231.9,8.09,50.034,369.6,38.1,on
2025-06-11T15:15:00,solar-inv-001,3.272,407.176,229.0,14.29,49.998,650.9,45.2,on
2025-06-11T15:30:00,solar-inv-001,3.886,408.147,230.8,16.84,49.986,769.2,49.7,on
2025-06-11T15:45:00,solar-inv-001,3.857,409.111,229.6,16.8,49.994,769.1,47.5,on
2025-06-11T16:00:00,solar-inv-001,2.738,409.796,230.3,11.89,49.971,534.2,41.5,on
2025-06-11T16:15:00,solar-inv-001,3.84,410.756,231.1,16.62,49.967,753.3,45.1,on
2025-06-11T16:30:00,solar-inv-001,2.799,411.456,228.6,12.24,49.999,553.1,40.9,on
2025-06-11T16:45:00,solar-inv-001,2.89,412.178,226.7,12.75,49.997,572.5,39.1,on
2025-06-11T17:00:00,solar-inv-001,2.083,412.699,228.8,9.1,49.971,414.1,34.6,on
2025-06-11T17:15:00,solar-inv-001,0.379,412.794,231.3,1.64,50.003,71.8,24.9,on
2025-06-11T17:30:00,solar-inv-001,0.347,412.88,228.9,1.52,50.025,63.6,21.1,on
2025-06-11T17:45:00,solar-inv-001,1.923,413.361,232.7,8.26,50.02,375.8,33.0,on
2025-06-11T18:00:00,solar-inv-001,1.876,413.83,229.1,8.19,49.995,364.0,30.2,on
2025-06-11T18:15:00,solar-inv-001,1.231,414.138,226.5,5.43,49.997,250.1,27.9,on
2025-06-11T18:30:00,solar-inv-001,1.233,414.446,231.1,5.34,50.031,245.6,26.8,on
2025-06-11T18:45:00,solar-inv-001,0.776,414.64,231.8,3.35,49.998,144.8,23.5,on
2025-06-11T19:00:00,solar-inv-001,0.507,414.767,229.2,2.21,49.989,102.4,20.5,on
2025-06-11T19:15:00,solar-inv-001,0.267,414.834,226.5,1.18,49.998,58.4,18.1,on
2025-06-11T19:30:00,solar-inv-001,0.0,414.834,232.2,0.0,50.009,0.0,15.8,standby
2025-06-11T19:45:00,solar-inv-001,0.0,414.834,226.4,0.0,49.992,0.0,14.9,standby
2025-06-11T20:00:00,solar-inv-001,0.0,414.834,225.9,0.0,49.979,0.0,14.5,standby
2025-06-11T20:15:00,solar-inv-001,0.022,414.839,229.1,0.1,49.965,0.0,15.2,on
2025-06-11T20:30:00,solar-inv-001,0.007,414.841,226.6,0.03,49.998,0.0,13.9,standby
2025-06-11T20:45:00,solar-inv-001,0.035,414.85,229.0,0.15,49.974,0.0,13.6,on
2025-06-11T21:00:00,solar-inv-001,0.017,414.854,229.3,0.07,49.992,0.0,12.0,on
2025-06-11T21:15:00,solar-inv-001,0.0,414.854,226.3,0.0,50.021,0.0,13.1,standby
2025-06-11T21:30:00,solar-inv-001,0.008,414.856,229.8,0.03,49.967,0.0,12.5,standby
2025-06-11T21:45:00,solar-inv-001,0.0,414.856,229.0,0.0,50.019,0.0,11.9,standby
2025-06-11T22:00:00,solar-inv-001,0.011,414.859,232.9,0.05,50.022,0.0,10.5,on
2025-06-11T22:15:00,solar-inv-001,0.0,414.859,230.7,0.0,49.978,0.0,9.8,standby
2025-06-11T22:30:00,solar-inv-001,0.008,414.861,231.0,0.03,49.995,0.0,9.4,standby
2025-06-11T22:45:00,solar-inv-001,0.0,414.861,230.0,0.0,49.983,0.0,10.3,standby
2025-06-11T23:00:00,solar-inv-001,0.0,414.861,229.2,0.0,49.937,0.0,11.4,standby
2025-06-11T23:15:00,solar-inv-001,0.007,414.862,230.2,0.03,50.001,0.0,9.9,standby
2025-06-11T23:30:00,solar-inv-001,0.027,414.869,232.5,0.12,49.989,0.0,9.1,on
2025-06-11T23:45:00,solar-inv-001,0.0,414.869,226.3,0.0,50.016,0.0,11.1,standby
2025-06-12T00:00:00,solar-inv-001,0.005,414.87,229.8,0.02,50.018,0.0,11.1,standby
2025-06-12T00:15:00,solar-inv-001,0.0,414.87,230.8,0.0,50.03,0.0,10.5,standby
2025-06-12T00:30:00,solar-inv-001,0.008,414.872,230.9,0.03,50.016,0.0,10.4,standby
2025-06-12T00:45:00,solar-inv-001,0.006,414.874,227.9,0.03,50.013,0.0,11.4,standby
2025-06-12T01:00:00,solar-inv-001,0.004,414.875,229.1,0.02,49.964,0.0,10.4,standby
2025-06-12T01:15:00,solar-inv-001,0.007,414.877,233.6,0.03,49.967,0.0,11.3,standby
2025-06-12T01:30:00,solar-inv-001,0.03,414.884,229.7,0.13,49.975,0.0,13.2,on
2025-06-12T01:45:00,solar-inv-001,0.0,414.884,229.5,0.0,50.018,0.0,9.5,standby
2025-06-12T02:00:00,solar-inv-001,0.002,414.885,227.3,0.01,49.995,0.0,11.8,standby
2025-06-12T02:15:00,solar-inv-001,0.013,414.888,231.6,0.06,49.992,0.0,10.5,on
2025-06-12T02:30:00,solar-inv-001,0.0,414.888,231.7,0.0,50.009,0.0,12.2,standby
2025-06-12T02:45:00,solar-inv-001,0.016,414.892,227.7,0.07,50.001,0.0,12.3,on
2025-06-12T03:00:00,solar-inv-001,0.0,414.892,230.0,0.0,50.004,0.0,13.3,standby
2025-06-12T03:15:00,solar-inv-001,0.0,414.892,226.6,0.0,49.969,0.0,14.3,standby
2025-06-12T03:30:00,solar-inv-001,0.004,414.893,227.0,0.02,50.008,0.0,15.3,standby
2025-06-12T03:45:00,solar-inv-001,0.0,414.893,229.7,0.0,50.025,0.0,13.9,standby
2025-06-12T04:00:00,solar-inv-001,0.012,414.896,230.3,0.05,49.951,0.0,15.0,on
2025-06-12T04:15:00,solar-inv-001,0.0,414.896,227.5,0.0,49.999,0.0,15.7,standby
2025-06-12T04:30:00,solar-inv-001,0.001,414.896,231.0,0.0,49.991,0.0,16.1,standby
2025-06-12T04:45:00,solar-inv-001,0.0,414.896,232.6,0.0,49.986,0.0,16.6,standby
2025-06-12T05:00:00,solar-inv-001,0.004,414.897,227.1,0.02,49.998,0.0,18.1,standby
2025-06-12T05:15:00,solar-inv-001,0.009,414.899,227.1,0.04,50.022,0.0,17.8,standby
2025-06-12T05:30:00,solar-inv-001,0.028,414.906,230.8,0.12,49.995,0.0,19.7,on
2025-06-12T05:45:00,solar-inv-001,0.238,414.966,229.4,1.04,49.997,47.2,18.5,on
2025-06-12T06:00:00,solar-inv-001,0.425,415.072,230.1,1.85,50.025,86.2,21.6,on
2025-06-12T06:15:00,solar-inv-001,0.821,415.277,232.9,3.53,49.984,161.0,27.0,on
2025-06-12T06:30:00,solar-inv-001,0.427,415.384,228.6,1.87,50.004,82.1,24.9,on
2025-06-12T06:45:00,solar-inv-001,1.3,415.709,233.6,5.57,49.981,252.4,29.8,on
2025-06-12T07:00:00,solar-inv-001,1.215,416.013,226.0,5.38,50.003,248.3,30.5,on
2025-06-12T07:15:00,solar-inv-001,0.325,416.094,228.2,1.42,50.009,61.9,25.9,on
2025-06-12T07:30:00,solar-inv-001,2.404,416.695,227.2,10.58,49.991,475.7,37.7,on
2025-06-12T07:45:00,solar-inv-001,2.8,417.395,232.0,12.07,49.934,548.9,41.1,on
2025-06-12T08:00:00,solar-inv-001,2.571,418.038,233.2,11.02,49.999,511.2,39.6,on
2025-06-12T08:15:00,solar-inv-001,2.469,418.655,228.3,10.81,50.015,485.8,41.2,on
2025-06-12T08:30:00,solar-inv-001,2.195,419.204,230.6,9.52,50.001,431.1,38.8,on
2025-06-12T08:45:00,solar-inv-001,3.145,419.99,226.5,13.89,49.986,621.8,45.5,on
2025-06-12T09:00:00,solar-inv-001,1.318,420.32,229.7,5.74,49.992,259.5,36.2,on
2025-06-12T09:15:00,solar-inv-001,2.736,421.004,232.9,11.75,50.021,544.9,42.6,on
2025-06-12T09:30:00,solar-inv-001,2.765,421.695,226.0,12.23,49.971,547.5,45.3,on
2025-06-12T09:45:00,solar-inv-001,3.505,422.571,227.0,15.44,50.038,700.8,50.2,on
2025-06-12T10:00:00,solar-inv-001,1.11,422.849,234.8,4.73,49.966,221.5,34.8,on
2025-06-12T10:15:00,solar-inv-001,1.845,423.31,229.3,8.05,50.028,366.1,39.4,on
2025-06-12T10:30:00,solar-inv-001,1.08,423.58,228.7,4.72,50.012,217.0,36.9,on
2025-06-12T10:45:00,solar-inv-001,3.368,424.422,235.4,14.31,50.001,665.1,49.9,on
2025-06-12T11:00:00,solar-inv-001,4.28,425.492,227.6,18.8,50.008,857.9,57.0,on
2025-06-12T11:15:00,solar-inv-001,3.836,426.451,233.0,16.46,49.999,761.7,53.0,on
2025-06-12T11:30:00,solar-inv-001,4.155,427.49,229.8,18.08,49.992,826.4,53.2,on
2025-06-12T11:45:00,solar-inv-001,4.614,428.643,227.5,20.28,50.034,920.7,57.0,on
2025-06-12T12:00:00,solar-inv-001,2.106,429.17,230.2,9.15,50.013,419.5,42.1,on
2025-06-12T12:15:00,solar-inv-001,1.049,429.432,227.8,4.6,50.017,209.6,35.4,on
2025-06-12T12:30:00,solar-inv-001,4.95,430.669,229.5,21.57,50.012,977.3,59.9,on
2025-06-12T12:45:00,solar-inv-001,4.492,431.792,230.7,19.47,50.01,891.6,56.0,on
2025-06-12T13:00:00,solar-inv-001,5.616,433.196,231.0,24.31,49.989,1117.3,62.5,on
2025-06-12T13:15:00,solar-inv-001,4.79,434.394,228.2,20.99,49.996,948.1,58.4,on
2025-06-12T13:30:00,solar-inv-001,5.166,435.685,232.3,22.24,50.034,1025.3,59.7,on
2025-06-12T13:45:00,solar-inv-001,3.431,436.543,230.3,14.9,50.028,683.1,48.7,on
2025-06-12T14:00:00,solar-inv-001,3.918,437.523,227.4,17.23,49.994,774.1,51.4,on
2025-06-12T14:15:00,solar-inv-001,1.054,437.786,231.1,4.56,50.01,206.9,35.7,on
2025-06-12T14:30:00,solar-inv-001,3.191,438.584,231.6,13.78,49.988,635.2,46.8,on
2025-06-12T14:45:00,solar-inv-001,3.631,439.492,231.3,15.7,50.014,724.4,50.1,on
2025-06-12T15:00:00,solar-inv-001,1.594,439.89,229.7,6.94,49.994,312.7,35.4,on
2025-06-12T15:15:00,solar-inv-001,3.406,440.742,229.7,14.83,50.016,670.6,47.7,on
2025-06-12T15:30:00,solar-inv-001,4.345,441.828,227.0,19.14,50.009,864.5,51.7,on
2025-06-12T15:45:00,solar-inv-001,3.51,442.705,232.2,15.12,49.992,702.5,46.8,on
2025-06-12T16:00:00,solar-inv-001,2.534,443.339,229.3,11.05,50.015,505.1,39.8,on
2025-06-12T16:15:00,solar-inv-001,2.321,443.919,231.0,10.05,50.02,466.1,39.0,on
2025-06-12T16:30:00,solar-inv-001,2.408,444.521,227.1,10.6,50.016,485.3,37.9,on
2025-06-12T16:45:00,solar-inv-001,2.195,445.07,231.4,9.49,49.996,438.1,37.3,on
2025-06-12T17:00:00,solar-inv-001,3.079,445.84,231.7,13.29,49.941,605.5,41.8,on
2025-06-12T17:15:00,solar-inv-001,2.598,446.489,225.0,11.55,49.962,511.9,38.3,on
2025-06-12T17:30:00,solar-inv-001,1.659,446.904,230.7,7.19,49.96,326.8,31.4,on
2025-06-12T17:45:00,solar-inv-001,0.86,447.119,229.1,3.75,49.963,170.5,27.0,on
2025-06-12T18:00:00,solar-inv-001,1.456,447.483,226.7,6.42,50.008,290.5,29.2,on
2025-06-12T18:15:00,solar-inv-001,1.242,447.793,231.0,5.38,50.009,239.3,25.8,on
2025-06-12T18:30:00,solar-inv-001,1.062,448.059,230.0,4.62,49.996,210.5,27.5,on
2025-06-12T18:45:00,solar-inv-001,0.881,448.279,226.5,3.89,49.98,179.6,24.0,on
2025-06-12T19:00:00,solar-inv-001,0.579,448.424,231.1,2.51,50.007,112.5,20.8,on
2025-06-12T19:15:00,solar-inv-001,0.255,448.488,228.4,1.12,49.984,57.8,17.7,on
2025-06-12T19:30:00,solar-inv-001,0.0,448.488,228.2,0.0,50.004,0.0,16.5,standby
2025-06-12T19:45:00,solar-inv-001,0.0,448.488,233.7,0.0,50.008,0.0,16.0,standby
2025-06-12T20:00:00,solar-inv-001,0.0,448.488,232.1,0.0,50.016,0.0,14.5,standby
2025-06-12T20:15:00,solar-inv-001,0.0,448.488,232.4,0.0,50.022,0.0,14.0,standby
2025-06-12T20:30:00,solar-inv-001,0.001,448.488,228.7,0.0,50.028,0.0,14.8,standby
2025-06-12T20:45:00,solar-inv-001,0.0,448.488,228.9,0.0,50.014,0.0,12.1,standby
2025-06-12T21:00:00,solar-inv-001,0.0,448.488,232.9,0.0,49.997,0.0,12.5,standby
2025-06-12T21:15:00,solar-inv-001,0.0,448.488,228.2,0.0,50.024,0.0,12.6,standby
2025-06-12T21:30:00,solar-inv-001,0.0,448.488,231.6,0.0,49.976,0.0,13.9,standby
2025-06-12T21:45:00,solar-inv-001,0.009,448.49,230.7,0.04,50.002,0.0,12.3,standby
2025-06-12T22:00:00,solar-inv-001,0.022,448.496,228.3,0.1,50.012,0.0,10.3,on
2025-06-12T22:15:00,solar-inv-001,0.0,448.496,229.5,0.0,50.0,0.0,10.5,standby
2025-06-12T22:30:00,solar-inv-001,0.0,448.496,230.2,0.0,50.019,0.0,8.7,standby
2025-06-12T22:45:00,solar-inv-001,0.0,448.496,230.2,0.0,49.976,0.0,11.9,standby
2025-06-12T23:00:00,solar-inv-001,0.021,448.501,228.3,0.09,50.002,0.0,9.4,on
2025-06-12T23:15:00,solar-inv-001,0.0,448.501,229.5,0.0,50.006,0.0,9.5,standby
2025-06-12T23:30:00,solar-inv-001,0.007,448.503,229.1,0.03,50.002,0.0,10.6,standby
2025-06-12T23:45:00,solar-inv-001,0.006,448.504,230.6,0.03,49.987,0.0,8.4,standby
2025-06-13T00:00:00,solar-inv-001,0.03,448.512,231.6,0.13,50.0,0.0,9.7,on
2025-06-13T00:15:00,solar-inv-001,0.028,448.519,232.2,0.12,49.993,0.0,10.0,on
2025-06-13T00:30:00,solar-inv-001,0.011,448.521,231.0,0.05,50.027,0.0,10.7,on
2025-06-13T00:45:00,solar-inv-001,0.001,448.522,226.5,0.0,50.012,0.0,9.9,standby
2025-06-13T01:00:00,solar-inv-001,0.01,448.524,229.3,0.04,49.995,0.0,10.7,standby
2025-06-13T01:15:00,solar-inv-001,0.027,448.531,226.1,0.12,50.018,0.0,10.2,on
2025-06-13T01:30:00,solar-inv-001,0.013,448.534,232.0,0.06,49.998,0.0,10.0,on
2025-06-13T01:45:00,solar-inv-001,0.0,448.534,229.6,0.0,49.997,0.0,11.0,standby
2025-06-13T02:00:00,solar-inv-001,0.003,448.535,231.3,0.01,49.991,0.0,13.5,standby
2025-06-13T02:15:00,solar-inv-001,0.0,448.535,228.8,0.0,50.011,0.0,12.1,standby
2025-06-13T02:30:00,solar-inv-001,0.0,448.535,229.9,0.0,49.982,0.0,13.1,standby
2025-06-13T02:45:00,solar-inv-001,0.0,448.535,231.9,0.0,50.008,0.0,13.3,standby
2025-06-13T03:00:00,solar-inv-001,0.0,448.535,231.0,0.0,50.001,0.0,13.4,standby
2025-06-13T03:15:00,solar-inv-001,0.01,448.537,229.9,0.04,50.008,0.0,13.8,standby
2025-06-13T03:30:00,solar-inv-001,0.002,448.538,226.9,0.01,49.995,0.0,13.8,standby
2025-06-13T03:45:00,solar-inv-001,0.0,448.538,230.9,0.0,49.994,0.0,15.8,standby
2025-06-13T04:00:00,solar-inv-001,0.0,448.538,235.1,0.0,49.976,0.0,15.4,standby
2025-06-13T04:15:00,solar-inv-001,0.0,448.538,233.8,0.0,50.003,0.0,15.9,standby
2025-06-13T04:30:00,solar-inv-001,0.012,448.541,228.1,0.05,49.995,0.0,15.6,on
2025-06-13T04:45:00,solar-inv-001,0.023,448.547,230.0,0.1,50.017,0.0,17.4,on
2025-06-13T05:00:00,solar-inv-001,0.0,448.547,229.3,0.0,50.013,0.0,18.2,standby
2025-06-13T05:15:00,solar-inv-001,0.0,448.547,229.5,0.0,50.049,0.0,16.8,standby
2025-06-13T05:30:00,solar-inv-001,0.0,448.547,232.3,0.0,50.01,0.0,18.7,standby
2025-06-13T05:45:00,solar-inv-001,0.298,448.621,233.1,1.28,49.986,60.2,20.8,on
2025-06-13T06:00:00,solar-inv-001,0.575,448.765,231.3,2.49,49.984,117.8,22.9,on
2025-06-13T06:15:00,solar-inv-001,0.771,448.958,229.0,3.37,50.0,152.8,26.4,on
2025-06-13T06:30:00,solar-inv-001,0.174,449.001,230.2,0.76,49.977,33.2,19.9,on
2025-06-13T06:45:00,solar-inv-001,1.223,449.307,232.3,5.26,50.007,239.5,29.4,on
2025-06-13T07:00:00,solar-inv-001,1.726,449.738,228.7,7.55,49.988,341.7,31.9,on
2025-06-13T07:15:00,solar-inv-001,1.577,450.133,228.1,6.91,50.005,309.8,32.4,on
2025-06-13T07:30:00,solar-inv-001,1.927,450.614,231.2,8.33,49.984,384.9,36.2,on
2025-06-13T07:45:00,solar-inv-001,1.728,451.046,228.7,7.56,49.994,340.7,33.5,on
2025-06-13T08:00:00,solar-inv-001,2.004,451.547,230.1,8.71,49.987,399.6,35.7,on
2025-06-13T08:15:00,solar-inv-001,2.89,452.27,230.6,12.53,49.98,581.1,42.9,on
2025-06-13T08:30:00,solar-inv-001,2.867,452.987,228.7,12.54,50.017,571.5,43.1,on
2025-06-13T08:45:00,solar-inv-001,1.335,453.32,232.7,5.74,50.042,268.8,35.0,on
2025-06-13T09:00:00,solar-inv-001,0.822,453.526,231.5,3.55,49.992,165.3,31.4,on
2025-06-13T09:15:00,solar-inv-001,3.716,454.455,229.6,16.18,49.994,736.0,50.5,on
2025-06-13T09:30:00,solar-inv-001,2.713,455.133,231.0,11.74,49.961,546.0,43.4,on
2025-06-13T09:45:00,solar-inv-001,3.287,455.955,226.9,14.49,49.986,662.1,48.9,on
2025-06-13T10:00:00,solar-inv-001,4.089,456.977,231.8,17.64,49.988,806.4,53.9,on
2025-06-13T10:15:00,solar-inv-001,4.577,458.121,228.7,20.01,49.978,910.9,56.8,on
2025-06-13T10:30:00,solar-inv-001,4.911,459.349,227.9,21.55,49.999,971.9,58.7,on
2025-06-13T10:45:00,solar-inv-001,5.346,460.686,233.3,22.91,50.032,1059.8,62.3,on
2025-06-13T11:00:00,solar-inv-001,3.519,461.565,231.5,15.2,49.986,691.7,50.5,on
2025-06-13T11:15:00,solar-inv-001,5.097,462.84,233.4,21.84,49.977,1013.7,60.7,on
2025-06-13T11:30:00,solar-inv-001,3.823,463.795,228.4,16.74,50.001,761.7,52.1,on
2025-06-13T11:45:00,solar-inv-001,3.485,464.667,228.0,15.29,50.012,688.0,53.1,on
2025-06-13T12:00:00,solar-inv-001,5.183,465.962,229.1,22.62,49.974,1023.9,59.6,on
2025-06-13T12:15:00,solar-inv-001,4.455,467.076,228.3,19.51,49.993,887.2,57.0,on
2025-06-13T12:30:00,solar-inv-001,3.816,468.03,232.0,16.45,49.984,758.4,54.4,on
2025-06-13T12:45:00,solar-inv-001,3.586,468.927,231.9,15.46,49.991,717.8,50.7,on
2025-06-13T13:00:00,solar-inv-001,4.846,470.138,230.9,20.99,50.001,959.5,60.3,on
2025-06-13T13:15:00,solar-inv-001,4.458,471.253,231.1,19.29,50.011,889.8,56.3,on
2025-06-13T13:30:00,solar-inv-001,3.705,472.179,227.2,16.31,50.018,733.1,53.0,on
2025-06-13T13:45:00,solar-inv-001,5.523,473.56,230.5,23.96,50.023,1087.9,62.3,on
2025-06-13T14:00:00,solar-inv-001,5.159,474.849,231.0,22.33,49.995,1026.8,59.1,on
2025-06-13T14:15:00,solar-inv-001,5.234,476.158,230.8,22.68,49.995,1037.3,57.1,on
2025-06-13T14:30:00,solar-inv-001,4.263,477.224,228.6,18.65,50.0,837.1,55.1,on
2025-06-13T14:45:00,solar-inv-001,1.721,477.654,232.3,7.41,49.974,343.9,38.9,on
2025-06-13T15:00:00,solar-inv-001,3.412,478.507,231.0,14.77,50.021,675.5,47.1,on
2025-06-13T15:15:00,solar-inv-001,3.294,479.33,230.1,14.32,50.017,657.5,46.0,on
2025-06-13T15:30:00,solar-inv-001,3.524,480.211,229.1,15.38,50.018,691.2,46.5,on
2025-06-13T15:45:00,solar-inv-001,3.878,481.181,230.7,16.81,49.97,759.2,47.1,on
2025-06-13T16:00:00,solar-inv-001,3.528,482.063,226.7,15.56,50.002,702.6,47.3,on
2025-06-13T16:15:00,solar-inv-001,2.768,482.755,232.8,11.89,50.029,554.0,42.4,on
2025-06-13T16:30:00,solar-inv-001,3.421,483.61,228.9,14.95,50.015,675.5,44.0,on
2025-06-13T16:45:00,solar-inv-001,2.133,484.143,231.4,9.22,50.034,422.9,34.5,on
2025-06-13T17:00:00,solar-inv-001,2.628,484.8,228.0,11.53,50.039,521.1,38.6,on
2025-06-13T17:15:00,solar-inv-001,2.582,485.446,230.4,11.21,50.017,516.4,36.1,on
2025-06-13T17:30:00,solar-inv-001,2.402,486.046,227.2,10.57,49.981,473.9,35.5,on
2025-06-13T17:45:00,solar-inv-001,1.861,486.512,227.8,8.17,50.006,369.7,31.8,on
2025-06-13T18:00:00,solar-inv-001,1.641,486.922,229.0,7.17,49.977,325.0,30.6,on
2025-06-13T18:15:00,solar-inv-001,0.184,486.968,229.5,0.8,50.016,46.9,19.3,on
2025-06-13T18:30:00,solar-inv-001,1.214,487.271,228.3,5.32,49.968,240.0,26.1,on
2025-06-13T18:45:00,solar-inv-001,0.7,487.446,226.8,3.09,50.007,135.5,23.1,on
2025-06-13T19:00:00,solar-inv-001,0.475,487.565,228.6,2.08,50.008,86.5,22.4,on
2025-06-13T19:15:00,solar-inv-001,0.284,487.636,226.9,1.25,50.013,62.4,18.6,on
2025-06-13T19:30:00,solar-inv-001,0.0,487.636,231.2,0.0,49.999,0.0,16.6,standby
2025-06-13T19:45:00,solar-inv-001,0.0,487.636,233.6,0.0,50.024,0.0,16.6,standby
2025-06-13T20:00:00,solar-inv-001,0.0,487.636,231.8,0.0,49.971,0.0,15.4,standby
2025-06-13T20:15:00,solar-inv-001,0.023,487.642,232.1,0.1,50.015,0.0,16.3,on
2025-06-13T20:30:00,solar-inv-001,0.003,487.643,228.4,0.01,49.989,0.0,13.9,standby
2025-06-13T20:45:00,solar-inv-001,0.017,487.647,227.9,0.07,50.016,0.0,13.4,on
2025-06-13T21:00:00,solar-inv-001,0.0,487.647,228.1,0.0,49.991,0.0,13.2,standby
2025-06-13T21:15:00,solar-inv-001,0.0,487.647,231.5,0.0,49.968,0.0,11.0,standby
2025-06-13T21:30:00,solar-inv-001,0.0,487.647,232.2,0.0,49.997,0.0,12.1,standby
2025-06-13T21:45:00,solar-inv-001,0.012,487.65,231.3,0.05,49.989,0.0,10.3,on
2025-06-13T22:00:00,solar-inv-001,0.0,487.65,226.9,0.0,49.999,0.0,10.6,standby
